data,codice_regione,denominazione_regione,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,ingressi_terapia_intensiva,note_test,note_casi,variazione_terapia_intensiva,variazione_ricoverati_con_sintomi,variazione_totale_ospedalizzati,nuovi_dimessi_guariti,nuovi_deceduti,nuovi_tamponi,nuovi_casi_testati,variazione_isolamento_domiciliare,ti_su_to,to_su_tp,np_su_nt,np_su_nct,var_ti_perc,var_pos_perc
2020-02-25T18:00:00,13,Abruzzo,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26T18:00:00,13,Abruzzo,0,0,0,0,0,0,0,0,0,0.0,0.0,0,13,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27T18:00:00,13,Abruzzo,1,0,1,0,1,1,1,0,0,0.0,0.0,1,33,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,100.0,5.0,0.0,0.0,0.0
2020-02-28T18:00:00,13,Abruzzo,1,0,1,0,1,0,0,0,0,0.0,0.0,1,33,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2020-02-29T17:00:00,13,Abruzzo,2,0,2,0,2,1,1,0,0,0.0,0.0,2,43,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,100.0,10.0,0.0,0.0,100.0
2020-03-01T17:00:00,13,Abruzzo,3,0,3,2,5,3,3,0,0,0.0,0.0,5,52,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,2.0,0.0,60.0,33.33,0.0,0.0,150.0
2020-03-02T18:00:00,13,Abruzzo,3,0,3,2,5,0,0,0,0,0.0,0.0,5,52,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
2020-03-03T18:00:00,13,Abruzzo,5,0,5,1,6,1,1,0,0,0.0,0.0,6,52,0.0,0.0,0,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,83.33,0.0,0.0,0.0,20.0
2020-03-04T17:00:00,13,Abruzzo,7,0,7,0,7,1,1,0,0,0.0,0.0,7,85,0.0,0.0,0,0,0.0,2.0,2.0,0.0,0.0,33.0,0.0,-1.0,0.0,100.0,3.03,0.0,0.0,16.67
2020-03-05T17:00:00,13,Abruzzo,8,0,8,0,8,1,1,0,0,0.0,0.0,8,96,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,100.0,9.09,0.0,0.0,14.29
2020-03-06T17:00:00,13,Abruzzo,9,0,9,0,9,1,1,0,0,0.0,0.0,9,96,0.0,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.5
2020-03-07T18:00:00,13,Abruzzo,11,0,11,0,11,2,2,0,0,0.0,0.0,11,123,0.0,0.0,0,0,0.0,2.0,2.0,0.0,0.0,27.0,0.0,0.0,0.0,100.0,7.41,0.0,0.0,22.22
2020-03-08T18:00:00,13,Abruzzo,14,0,14,3,17,6,6,0,0,0.0,0.0,17,163,0.0,0.0,0,0,0.0,3.0,3.0,0.0,0.0,40.0,0.0,3.0,0.0,82.35,15.0,0.0,0.0,54.55
2020-03-09T18:00:00,13,Abruzzo,25,0,25,5,30,13,13,0,0,0.0,0.0,30,237,0.0,0.0,0,0,0.0,11.0,11.0,0.0,0.0,74.0,0.0,2.0,0.0,83.33,17.57,0.0,0.0,76.47
2020-03-10T18:00:00,13,Abruzzo,17,9,26,11,37,7,8,0,1,0.0,0.0,38,310,0.0,0.0,0,0,9.0,-8.0,1.0,0.0,1.0,73.0,0.0,6.0,34.62,70.27,10.96,0.0,0.0,23.33
2020-03-11T17:00:00,13,Abruzzo,17,9,26,11,37,0,0,0,1,0.0,0.0,38,310,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.62,70.27,0.0,0.0,0.0,0.0
2020-03-12T17:00:00,13,Abruzzo,47,12,59,19,78,41,46,4,2,0.0,0.0,84,867,0.0,0.0,0,0,3.0,30.0,33.0,4.0,1.0,557.0,0.0,8.0,20.34,75.64,8.26,0.0,33.33,110.81
2020-03-13T17:00:00,13,Abruzzo,42,14,56,27,83,5,5,4,2,0.0,0.0,89,958,0.0,0.0,0,0,2.0,-5.0,-3.0,0.0,0.0,91.0,0.0,8.0,25.0,67.47,5.49,0.0,16.67,6.41
2020-03-14T17:00:00,13,Abruzzo,51,14,65,41,106,23,23,4,2,0.0,0.0,112,1232,0.0,0.0,0,0,0.0,9.0,9.0,0.0,0.0,274.0,0.0,14.0,21.54,61.32,8.39,0.0,0.0,27.71
2020-03-15T17:00:00,13,Abruzzo,72,28,100,28,128,22,25,6,3,0.0,0.0,137,1419,0.0,0.0,0,0,14.0,21.0,35.0,2.0,1.0,187.0,0.0,-13.0,28.0,78.12,13.37,0.0,100.0,20.75
2020-03-16T17:00:00,13,Abruzzo,71,37,108,57,165,37,39,7,4,0.0,0.0,176,1533,0.0,0.0,0,0,9.0,-1.0,8.0,1.0,1.0,114.0,0.0,29.0,34.26,65.45,34.21,0.0,32.14,28.91
2020-03-17T17:00:00,13,Abruzzo,94,32,126,90,216,51,53,7,6,0.0,0.0,229,1688,0.0,0.0,0,0,-5.0,23.0,18.0,0.0,2.0,155.0,0.0,33.0,25.4,58.33,34.19,0.0,-13.51,30.91
2020-03-18T17:00:00,13,Abruzzo,99,41,140,109,249,33,34,7,7,0.0,0.0,263,2054,0.0,0.0,0,0,9.0,5.0,14.0,0.0,1.0,366.0,0.0,19.0,29.29,56.22,9.29,0.0,28.12,15.28
2020-03-19T17:00:00,13,Abruzzo,181,47,228,138,366,117,122,8,11,0.0,0.0,385,2409,0.0,0.0,0,0,6.0,82.0,88.0,1.0,4.0,355.0,0.0,29.0,20.61,62.3,34.37,0.0,14.63,46.99
2020-03-20T17:00:00,13,Abruzzo,190,48,238,184,422,56,64,10,17,0.0,0.0,449,2695,0.0,0.0,0,0,1.0,9.0,10.0,2.0,6.0,286.0,0.0,46.0,20.17,56.4,22.38,0.0,2.13,15.3
2020-03-21T17:00:00,13,Abruzzo,185,44,229,265,494,72,80,13,22,0.0,0.0,529,3035,0.0,0.0,0,0,-4.0,-5.0,-9.0,3.0,5.0,340.0,0.0,81.0,19.21,46.36,23.53,0.0,-8.33,17.06
2020-03-22T17:00:00,13,Abruzzo,218,49,267,272,539,45,58,15,33,0.0,0.0,587,3375,0.0,0.0,0,0,5.0,33.0,38.0,2.0,11.0,340.0,0.0,7.0,18.35,49.54,17.06,0.0,11.36,9.11
2020-03-23T17:00:00,13,Abruzzo,228,52,280,325,605,66,76,20,38,0.0,0.0,663,3674,0.0,0.0,0,0,3.0,10.0,13.0,5.0,5.0,299.0,0.0,53.0,18.57,46.28,25.42,0.0,6.12,12.24
2020-03-24T17:00:00,13,Abruzzo,234,57,291,331,622,17,26,21,46,0.0,0.0,689,4294,0.0,0.0,0,0,5.0,6.0,11.0,1.0,8.0,620.0,0.0,6.0,19.59,46.78,4.19,0.0,9.62,2.81
2020-03-25T17:00:00,13,Abruzzo,248,59,307,431,738,116,124,23,52,0.0,0.0,813,4982,0.0,0.0,0,0,2.0,14.0,16.0,2.0,6.0,688.0,0.0,100.0,19.22,41.6,18.02,0.0,3.51,18.65
2020-03-26T17:00:00,13,Abruzzo,280,64,344,516,860,122,133,23,63,0.0,0.0,946,5488,0.0,0.0,0,0,5.0,32.0,37.0,0.0,11.0,506.0,0.0,85.0,18.6,40.0,26.28,0.0,8.47,16.53
2020-03-27T17:00:00,13,Abruzzo,289,71,360,565,925,65,71,24,68,0.0,0.0,1017,6109,0.0,0.0,0,0,7.0,9.0,16.0,1.0,5.0,621.0,0.0,49.0,19.72,38.92,11.43,0.0,10.94,7.56
2020-03-28T17:00:00,13,Abruzzo,311,70,381,646,1027,102,116,30,76,0.0,0.0,1133,7003,0.0,0.0,0,0,-1.0,22.0,21.0,6.0,8.0,894.0,0.0,81.0,18.37,37.1,12.98,0.0,-1.41,11.03
2020-03-29T17:00:00,13,Abruzzo,329,68,397,772,1169,142,160,36,88,0.0,0.0,1293,7730,0.0,0.0,0,0,-2.0,18.0,16.0,6.0,12.0,727.0,0.0,126.0,17.13,33.96,22.01,0.0,-2.86,13.83
2020-03-30T17:00:00,13,Abruzzo,322,69,391,778,1169,0,52,74,102,0.0,0.0,1345,7948,0.0,0.0,0,0,1.0,-7.0,-6.0,38.0,14.0,218.0,0.0,6.0,17.65,33.45,23.85,0.0,1.47,0.0
2020-03-31T17:00:00,13,Abruzzo,335,73,408,783,1191,22,56,95,115,0.0,0.0,1401,8758,0.0,0.0,0,0,4.0,13.0,17.0,21.0,13.0,810.0,0.0,5.0,17.89,34.26,6.91,0.0,5.8,1.88
2020-04-01T17:00:00,13,Abruzzo,342,71,413,798,1211,20,35,102,123,0.0,0.0,1436,9610,0.0,0.0,0,0,-2.0,7.0,5.0,7.0,8.0,852.0,0.0,15.0,17.19,34.1,4.11,0.0,-2.74,1.68
2020-04-02T17:00:00,13,Abruzzo,341,75,416,835,1251,40,61,113,133,0.0,0.0,1497,10647,0.0,0.0,0,0,4.0,-1.0,3.0,11.0,10.0,1037.0,0.0,37.0,18.03,33.25,5.88,0.0,5.63,3.3
2020-04-03T17:00:00,13,Abruzzo,361,76,437,864,1301,50,66,116,146,0.0,0.0,1563,11890,0.0,0.0,0,0,1.0,20.0,21.0,3.0,13.0,1243.0,0.0,29.0,17.39,33.59,5.31,0.0,1.33,4.0
2020-04-04T17:00:00,13,Abruzzo,354,71,425,931,1356,55,65,119,153,0.0,0.0,1628,12837,0.0,0.0,0,0,-5.0,-7.0,-12.0,3.0,7.0,947.0,0.0,67.0,16.71,31.34,6.86,0.0,-6.58,4.23
2020-04-05T17:00:00,13,Abruzzo,347,67,414,1006,1420,64,75,125,158,0.0,0.0,1703,13598,0.0,0.0,0,0,-4.0,-7.0,-11.0,6.0,5.0,761.0,0.0,75.0,16.18,29.15,9.86,0.0,-5.63,4.72
2020-04-06T17:00:00,13,Abruzzo,340,66,406,1019,1425,5,18,127,169,0.0,0.0,1721,14198,0.0,0.0,0,0,-1.0,-7.0,-8.0,2.0,11.0,600.0,0.0,13.0,16.26,28.49,3.0,0.0,-1.49,0.35
2020-04-07T17:00:00,13,Abruzzo,337,67,404,1087,1491,66,78,136,172,0.0,0.0,1799,14904,0.0,0.0,0,0,1.0,-3.0,-2.0,9.0,3.0,706.0,0.0,68.0,16.58,27.1,11.05,0.0,1.52,4.63
2020-04-08T17:00:00,13,Abruzzo,331,62,393,1141,1534,43,60,146,179,0.0,0.0,1859,15846,0.0,0.0,0,0,-5.0,-6.0,-11.0,10.0,7.0,942.0,0.0,54.0,15.78,25.62,6.37,0.0,-7.46,2.88
2020-04-09T17:00:00,13,Abruzzo,306,57,363,1203,1566,32,72,171,194,0.0,0.0,1931,16847,0.0,0.0,0,0,-5.0,-25.0,-30.0,25.0,15.0,1001.0,0.0,62.0,15.7,23.18,7.19,0.0,-8.06,2.09
2020-04-10T17:00:00,13,Abruzzo,305,53,358,1277,1635,69,83,181,198,0.0,0.0,2014,18088,0.0,0.0,0,0,-4.0,-1.0,-5.0,10.0,4.0,1241.0,0.0,74.0,14.8,21.9,6.69,0.0,-7.02,4.41
2020-04-11T17:00:00,13,Abruzzo,315,54,369,1355,1724,89,106,190,206,0.0,0.0,2120,19441,0.0,0.0,0,0,1.0,10.0,11.0,9.0,8.0,1353.0,0.0,78.0,14.63,21.4,7.83,0.0,1.89,5.44
2020-04-12T17:00:00,13,Abruzzo,346,54,400,1342,1742,18,40,206,212,0.0,0.0,2160,20594,0.0,0.0,0,0,0.0,31.0,31.0,16.0,6.0,1153.0,0.0,-13.0,13.5,22.96,3.47,0.0,0.0,1.04
2020-04-13T17:00:00,13,Abruzzo,351,54,405,1373,1778,36,53,211,224,0.0,0.0,2213,20667,0.0,0.0,0,0,0.0,5.0,5.0,5.0,12.0,73.0,0.0,31.0,13.33,22.78,72.6,0.0,0.0,2.07
2020-04-14T17:00:00,13,Abruzzo,345,52,397,1403,1800,22,32,213,232,0.0,0.0,2245,20935,0.0,0.0,0,0,-2.0,-6.0,-8.0,2.0,8.0,268.0,0.0,30.0,13.1,22.06,11.94,0.0,-3.7,1.24
2020-04-15T17:00:00,13,Abruzzo,341,44,385,1425,1810,10,29,224,240,0.0,0.0,2274,22500,0.0,0.0,0,0,-8.0,-4.0,-12.0,11.0,8.0,1565.0,0.0,22.0,11.43,21.27,1.85,0.0,-15.38,0.56
2020-04-16T17:00:00,13,Abruzzo,324,42,366,1484,1850,40,72,253,243,0.0,0.0,2346,23786,0.0,0.0,0,0,-2.0,-17.0,-19.0,29.0,3.0,1286.0,0.0,59.0,11.48,19.78,5.6,0.0,-4.55,2.21
2020-04-17T17:00:00,13,Abruzzo,319,43,362,1580,1942,92,97,255,246,0.0,0.0,2443,25436,0.0,0.0,0,0,1.0,-5.0,-4.0,2.0,3.0,1650.0,0.0,96.0,11.88,18.64,5.88,0.0,2.38,4.97
2020-04-18T17:00:00,13,Abruzzo,321,41,362,1609,1971,29,44,263,253,0.0,0.0,2487,27016,0.0,0.0,0,0,-2.0,2.0,0.0,8.0,7.0,1580.0,0.0,29.0,11.33,18.37,2.78,0.0,-4.65,1.49
2020-04-19T17:00:00,13,Abruzzo,317,40,357,1630,1987,16,34,276,258,0.0,0.0,2521,27791,22424.0,0.0,0,0,-1.0,-4.0,-5.0,13.0,5.0,775.0,0.0,21.0,11.2,17.97,4.39,0.0,-2.44,0.81
2020-04-20T17:00:00,13,Abruzzo,320,38,358,1704,2062,75,91,287,263,0.0,0.0,2612,27942,22552.0,0.0,0,0,-2.0,3.0,1.0,11.0,5.0,151.0,128.0,74.0,10.61,17.36,60.26,71.09,-5.0,3.77
2020-04-21T17:00:00,13,Abruzzo,318,35,353,1714,2067,5,55,329,271,0.0,0.0,2667,29906,23901.0,0.0,0,0,-3.0,-2.0,-5.0,42.0,8.0,1964.0,1349.0,10.0,9.92,17.08,2.8,4.08,-7.89,0.24
2020-04-22T17:00:00,13,Abruzzo,309,35,344,1764,2108,41,66,349,276,0.0,0.0,2733,30348,24317.0,0.0,0,0,0.0,-9.0,-9.0,20.0,5.0,442.0,416.0,50.0,10.17,16.32,14.93,15.87,0.0,1.98
2020-04-23T17:00:00,13,Abruzzo,322,31,353,1747,2100,-8,52,405,280,0.0,0.0,2785,31187,24751.0,0.0,0,0,-4.0,13.0,9.0,56.0,4.0,839.0,434.0,-17.0,8.78,16.81,6.2,11.98,-11.43,-0.38
2020-04-24T17:00:00,13,Abruzzo,327,28,355,1724,2079,-21,18,438,286,0.0,0.0,2803,32397,25397.0,0.0,0,0,-3.0,5.0,2.0,33.0,6.0,1210.0,646.0,-23.0,7.89,17.08,1.49,2.79,-9.68,-1.0
2020-04-25T17:00:00,13,Abruzzo,323,26,349,1712,2061,-18,29,478,293,0.0,0.0,2832,33624,25959.0,0.0,0,0,-2.0,-4.0,-6.0,40.0,7.0,1227.0,562.0,-12.0,7.45,16.93,2.36,5.16,-7.14,-0.87
2020-04-26T17:00:00,13,Abruzzo,324,24,348,1720,2068,7,27,496,295,0.0,0.0,2859,33820,26184.0,0.0,0,0,-2.0,1.0,-1.0,18.0,2.0,196.0,225.0,8.0,6.9,16.83,13.78,12.0,-7.69,0.34
2020-04-27T17:00:00,13,Abruzzo,328,23,351,1679,2030,-38,15,545,299,0.0,0.0,2874,34176,26443.0,0.0,0,0,-1.0,4.0,3.0,49.0,4.0,356.0,259.0,-41.0,6.55,17.29,4.21,5.79,-4.17,-1.84
2020-04-28T17:00:00,13,Abruzzo,312,21,333,1657,1990,-40,25,599,310,0.0,0.0,2899,35356,27054.0,0.0,0,0,-2.0,-16.0,-18.0,54.0,11.0,1180.0,611.0,-22.0,6.31,16.73,2.12,4.09,-8.7,-1.97
2020-04-29T17:00:00,13,Abruzzo,309,19,328,1648,1976,-14,24,632,315,0.0,0.0,2923,36614,27703.0,0.0,0,0,-2.0,-3.0,-5.0,33.0,5.0,1258.0,649.0,-9.0,5.79,16.6,1.91,3.7,-9.52,-0.7
2020-04-30T17:00:00,13,Abruzzo,306,16,322,1593,1915,-61,7,695,320,0.0,0.0,2930,37996,28351.0,0.0,0,0,-3.0,-3.0,-6.0,63.0,5.0,1382.0,648.0,-55.0,4.97,16.81,0.51,1.08,-15.79,-3.09
2020-05-01T17:00:00,13,Abruzzo,297,16,313,1598,1911,-4,18,713,324,0.0,0.0,2948,39385,29024.0,0.0,0,0,0.0,-9.0,-9.0,18.0,4.0,1389.0,673.0,5.0,5.11,16.38,1.3,2.67,0.0,-0.21
2020-05-02T17:00:00,13,Abruzzo,303,16,319,1560,1879,-32,16,758,327,0.0,0.0,2964,39916,29308.0,0.0,0,0,0.0,6.0,6.0,45.0,3.0,531.0,284.0,-38.0,5.02,16.98,3.01,5.63,0.0,-1.67
2020-05-03T17:00:00,13,Abruzzo,300,16,316,1552,1868,-11,32,798,330,0.0,0.0,2996,40699,29788.0,0.0,0,0,0.0,-3.0,-3.0,40.0,3.0,783.0,480.0,-8.0,5.06,16.92,4.09,6.67,0.0,-0.59
2020-05-04T17:00:00,13,Abruzzo,301,15,316,1521,1837,-31,4,831,332,0.0,0.0,3000,41108,30047.0,0.0,0,0,-1.0,1.0,0.0,33.0,2.0,409.0,259.0,-31.0,4.75,17.2,0.98,1.54,-6.25,-1.66
2020-05-05T17:00:00,13,Abruzzo,289,11,300,1509,1809,-28,25,881,335,0.0,0.0,3025,42489,30835.0,0.0,0,0,-4.0,-12.0,-16.0,50.0,3.0,1381.0,788.0,-12.0,3.67,16.58,1.81,3.17,-26.67,-1.52
2020-05-06T17:00:00,13,Abruzzo,285,11,296,1495,1791,-18,22,915,341,0.0,0.0,3047,43803,31502.0,0.0,0,0,0.0,-4.0,-4.0,34.0,6.0,1314.0,667.0,-14.0,3.72,16.53,1.67,3.3,0.0,-1.0
2020-05-07T17:00:00,13,Abruzzo,263,12,275,1495,1770,-21,25,954,348,0.0,0.0,3072,45021,32186.0,0.0,0,0,1.0,-22.0,-21.0,39.0,7.0,1218.0,684.0,0.0,4.36,15.54,2.05,3.65,9.09,-1.17
2020-05-08T17:00:00,13,Abruzzo,250,10,260,1453,1713,-57,6,1014,351,0.0,0.0,3078,46103,32619.0,0.0,0,0,-2.0,-13.0,-15.0,60.0,3.0,1082.0,433.0,-42.0,3.85,15.18,0.55,1.39,-16.67,-3.22
2020-05-09T17:00:00,13,Abruzzo,246,10,256,1420,1676,-37,8,1055,355,0.0,0.0,3086,47190,33013.0,0.0,0,0,0.0,-4.0,-4.0,41.0,4.0,1087.0,394.0,-33.0,3.91,15.27,0.74,2.03,0.0,-2.16
2020-05-10T17:00:00,13,Abruzzo,233,10,243,1428,1671,-5,17,1073,359,0.0,0.0,3103,48110,33876.0,0.0,0,0,0.0,-13.0,-13.0,18.0,4.0,920.0,863.0,8.0,4.12,14.54,1.85,1.97,0.0,-0.3
2020-05-11T17:00:00,13,Abruzzo,231,9,240,1369,1609,-62,4,1132,366,0.0,0.0,3107,48903,34428.0,0.0,0,0,-1.0,-2.0,-3.0,59.0,7.0,793.0,552.0,-59.0,3.75,14.92,0.5,0.72,-10.0,-3.71
2020-05-12T17:00:00,13,Abruzzo,222,8,230,1318,1548,-61,8,1197,370,0.0,0.0,3115,50295,35241.0,0.0,0,0,-1.0,-9.0,-10.0,65.0,4.0,1392.0,813.0,-51.0,3.48,14.86,0.57,0.98,-11.11,-3.79
2020-05-13T17:00:00,13,Abruzzo,214,7,221,1268,1489,-59,12,1263,375,0.0,0.0,3127,51361,35898.0,0.0,0,0,-1.0,-8.0,-9.0,66.0,5.0,1066.0,657.0,-50.0,3.17,14.84,1.13,1.83,-12.5,-3.81
2020-05-14T17:00:00,13,Abruzzo,215,6,221,1261,1482,-7,9,1275,379,0.0,0.0,3136,52860,36844.0,0.0,0,0,-1.0,1.0,0.0,12.0,4.0,1499.0,946.0,-7.0,2.71,14.91,0.6,0.95,-14.29,-0.47
2020-05-15T17:00:00,13,Abruzzo,205,6,211,1243,1454,-28,12,1313,381,0.0,0.0,3148,54028,37587.0,0.0,0,0,0.0,-10.0,-10.0,38.0,2.0,1168.0,743.0,-18.0,2.84,14.51,1.03,1.62,0.0,-1.89
2020-05-16T17:00:00,13,Abruzzo,195,7,202,1221,1423,-31,30,1372,383,0.0,0.0,3178,55672,38681.0,0.0,0,0,1.0,-10.0,-9.0,59.0,2.0,1644.0,1094.0,-22.0,3.47,14.2,1.82,2.74,16.67,-2.13
2020-05-17T17:00:00,13,Abruzzo,193,6,199,1223,1422,-1,8,1379,385,0.0,0.0,3186,57217,39788.0,0.0,0,0,-1.0,-2.0,-3.0,7.0,2.0,1545.0,1107.0,2.0,3.02,13.99,0.52,0.72,-14.29,-0.07
2020-05-18T17:00:00,13,Abruzzo,191,6,197,1216,1413,-9,7,1392,388,0.0,0.0,3193,57897,40345.0,0.0,0,0,0.0,-2.0,-2.0,13.0,3.0,680.0,557.0,-7.0,3.05,13.94,1.03,1.26,0.0,-0.63
2020-05-19T17:00:00,13,Abruzzo,188,6,194,1195,1389,-24,4,1419,389,0.0,0.0,3197,58945,41162.0,0.0,0,0,0.0,-3.0,-3.0,27.0,1.0,1048.0,817.0,-21.0,3.09,13.97,0.38,0.49,0.0,-1.7
2020-05-20T17:00:00,13,Abruzzo,185,6,191,1126,1317,-72,8,1499,389,0.0,0.0,3205,61123,42244.0,0.0,0,0,0.0,-3.0,-3.0,80.0,0.0,2178.0,1082.0,-69.0,3.14,14.5,0.37,0.74,0.0,-5.18
2020-05-21T17:00:00,13,Abruzzo,175,5,180,1092,1272,-45,7,1549,391,0.0,0.0,3212,62161,42768.0,0.0,0,0,-1.0,-10.0,-11.0,50.0,2.0,1038.0,524.0,-34.0,2.78,14.15,0.67,1.34,-16.67,-3.42
2020-05-22T17:00:00,13,Abruzzo,157,4,161,1018,1179,-93,8,1647,394,0.0,0.0,3220,63956,43904.0,0.0,0,0,-1.0,-18.0,-19.0,98.0,3.0,1795.0,1136.0,-74.0,2.48,13.66,0.45,0.7,-20.0,-7.31
2020-05-23T17:00:00,13,Abruzzo,156,4,160,1008,1168,-11,1,1659,394,0.0,0.0,3221,65290,44680.0,0.0,0,0,0.0,-1.0,-1.0,12.0,0.0,1334.0,776.0,-10.0,2.5,13.7,0.07,0.13,0.0,-0.93
2020-05-24T17:00:00,13,Abruzzo,149,3,152,940,1092,-76,5,1736,398,0.0,0.0,3226,66486,45516.0,0.0,0,0,-1.0,-7.0,-8.0,77.0,4.0,1196.0,836.0,-68.0,1.97,13.92,0.42,0.6,-25.0,-6.51
2020-05-25T17:00:00,13,Abruzzo,149,3,152,894,1046,-46,1,1781,400,0.0,0.0,3227,67468,46146.0,0.0,0,0,0.0,0.0,0.0,45.0,2.0,982.0,630.0,-46.0,1.97,14.53,0.1,0.16,0.0,-4.21
2020-05-26T17:00:00,13,Abruzzo,142,3,145,764,909,-137,3,1921,400,0.0,0.0,3230,68733,46960.0,0.0,0,0,0.0,-7.0,-7.0,140.0,0.0,1265.0,814.0,-130.0,2.07,15.95,0.24,0.37,0.0,-13.1
2020-05-27T17:00:00,13,Abruzzo,138,3,141,725,866,-43,5,1969,400,0.0,0.0,3235,70473,48112.0,0.0,0,0,0.0,-4.0,-4.0,48.0,0.0,1740.0,1152.0,-39.0,2.13,16.28,0.29,0.43,0.0,-4.73
2020-05-28T17:00:00,13,Abruzzo,128,3,131,693,824,-42,2,2011,402,0.0,0.0,3237,71788,49084.0,0.0,0,0,0.0,-10.0,-10.0,42.0,2.0,1315.0,972.0,-32.0,2.29,15.9,0.15,0.21,0.0,-4.85
2020-05-29T17:00:00,13,Abruzzo,122,3,125,645,770,-54,0,2063,404,0.0,0.0,3237,73301,50043.0,0.0,0,0,0.0,-6.0,-6.0,52.0,2.0,1513.0,959.0,-48.0,2.4,16.23,0.0,0.0,0.0,-6.55
2020-05-30T17:00:00,13,Abruzzo,122,3,125,645,770,0,0,2063,404,0.0,0.0,3237,73301,50043.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,16.23,0.0,0.0,0.0,0.0
2020-05-31T17:00:00,13,Abruzzo,104,4,108,667,775,5,7,2064,405,0.0,0.0,3244,75652,50050.0,0.0,0,0,1.0,-18.0,-17.0,1.0,1.0,2351.0,7.0,22.0,3.7,13.94,0.3,100.0,33.33,0.65
2020-06-01T17:00:00,13,Abruzzo,113,6,119,625,744,-31,1,2093,408,0.0,0.0,3245,76924,52646.0,0.0,0,0,2.0,9.0,11.0,29.0,3.0,1272.0,2596.0,-42.0,5.04,15.99,0.08,0.04,50.0,-4.0
2020-06-02T17:00:00,13,Abruzzo,113,6,119,624,743,-1,4,2093,413,0.0,0.0,3249,77892,53279.0,0.0,0,0,0.0,0.0,0.0,0.0,5.0,968.0,633.0,-1.0,5.04,16.02,0.41,0.63,0.0,-0.13
2020-06-03T17:00:00,13,Abruzzo,112,3,115,621,736,-7,3,2102,414,0.0,0.0,3252,78356,53555.0,0.0,0,0,-3.0,-1.0,-4.0,9.0,1.0,464.0,276.0,-3.0,2.61,15.62,0.65,1.09,-50.0,-0.94
2020-06-04T17:00:00,13,Abruzzo,109,3,112,592,704,-32,3,2136,415,0.0,0.0,3255,79720,54527.0,0.0,0,0,0.0,-3.0,-3.0,34.0,1.0,1364.0,972.0,-29.0,2.68,15.91,0.22,0.31,0.0,-4.35
2020-06-05T17:00:00,13,Abruzzo,103,4,107,563,670,-34,2,2172,415,0.0,0.0,3257,80972,55295.0,0.0,0,0,1.0,-6.0,-5.0,36.0,0.0,1252.0,768.0,-29.0,3.74,15.97,0.16,0.26,33.33,-4.83
2020-06-06T17:00:00,13,Abruzzo,96,3,99,554,653,-17,1,2187,418,0.0,0.0,3258,82332,56223.0,0.0,0,0,-1.0,-7.0,-8.0,15.0,3.0,1360.0,928.0,-9.0,3.03,15.16,0.07,0.11,-25.0,-2.54
2020-06-07T17:00:00,13,Abruzzo,88,4,92,561,653,0,7,2194,418,0.0,0.0,3265,83020,56702.0,0.0,0,0,1.0,-8.0,-7.0,7.0,0.0,688.0,479.0,7.0,4.35,14.09,1.02,1.46,33.33,0.0
2020-06-08T17:00:00,13,Abruzzo,89,4,93,539,632,-21,0,2215,418,0.0,0.0,3265,83715,57165.0,0.0,0,0,0.0,1.0,1.0,21.0,0.0,695.0,463.0,-22.0,4.3,14.72,0.0,0.0,0.0,-3.22
2020-06-09T17:00:00,13,Abruzzo,91,4,95,472,567,-65,1,2248,451,0.0,0.0,3266,84700,57880.0,0.0,0,0,0.0,2.0,2.0,33.0,33.0,985.0,715.0,-67.0,4.21,16.75,0.1,0.14,0.0,-10.28
2020-06-10T17:00:00,13,Abruzzo,83,5,88,462,550,-17,0,2263,453,0.0,0.0,3266,86082,58766.0,0.0,0,0,1.0,-8.0,-7.0,15.0,2.0,1382.0,886.0,-10.0,5.68,16.0,0.0,0.0,25.0,-3.0
